LINK,ANNO,AMBIENTE (BLOG/NEWS/SITI DI PRIVATI/ENTI PUBBLICI/ACADEMIC/SOCIAL/WIKI)
https://edri.org/google-takes-the-first-steps-to-comply-with-european-court-ruling/,2014,blog internet
http://europa.eu/rapid/press-release_CJE-14-70_nl.htm,2014,enti pubblici
http://www.yasni.ca/mario+costeja+gonz%C3%A1lez/check+people/spain,,?social
http://www.ft.com/intl/cms/s/0/6ff56e62-e29d-11e3-ba64-00144feabdc0.html#axzz3M6OwYOzr,2014,news
http://oglobo.globo.com/sociedade/tecnologia/google-ja-recebe-pedidos-para-remover-links-apos-decisao-da-justica-europeia-12486204,2014,news
http://www.brisbanetimes.com.au/comment/charles-waterstreet-the-law-is-full-of-ironies--the-more-privacy-we-seek-the-more-that-is-seen--take-barbara-streisand-20141018-117u0w.html,2014,news
http://m.elsalvador.com/smartphones/articulo.aspx/47976/8775879/usuarios-podran-reclamar-a-google-por-su-privacidad#.VJDGPSuG-So,2014,news
http://novojuris.com/2014/08/26/right-to-be-forgotten-legal-validity-and-practical-challenges/,2014,private lawyer
http://www.bjr.org.uk/blog/2014/09/01/computer-memory/,2014,blog
"http://www.chapmantripp.com/publications/Pages/Google-decision---good-for-gangstas,-but-not-in-New-Zealand.aspx",2014,privacy lawyer
http://ryersonjournalism.ca/,2014,
http://arstechnica.com/tech-policy/2014/05/google-must-erase-inadequate-links-court-says/,2014,news
http://ec.europa.eu/justice/data-protection/files/factsheets/factsheet_rtbf_mythbusting_en.pdf,2014,enti pubblici
http://curia.europa.eu/juris/document/document.jsf?docid=153853&doclang=FR,2014,enti pubblici
http://www.pinderreaux.com/media-law/the-right-to-be-forgotten,,private lawyer
http://www.businessweek.com/news/2014-06-26/google-removes-search-results-in-wake-of-eu-privacy-case,2014,news
http://www.thedrum.com/news/2014/05/13/you-can-get-your-name-old-google-stories-shock-euro-court-reverses-previous-opinion,2014,news
http://www.abc.es/tecnologia/redes/20141010/abci-derecho-olvido-union-europea-201410101426.html,2014,news
https://www.accessnow.org/blog/2014/07/10/three-things-you-should-know-about-the-google-spain-case,2014,blog internet
http://metro.co.uk/2014/10/26/website-publishes-lists-of-googles-right-to-be-forgotten-articles-4922259/,2014,news
https://edri.org/balancing-rights-unless-talking-copyright/,2014,
http://papers.ssrn.com/sol3/papers.cfm?abstract_id=2496060,2014,academic
http://www.bloomberg.com/news/2014-06-26/google-removes-search-results-in-wake-of-eu-privacy-case.html,2014,news
http://www.lauravivet.com/?lang=en,2014,private lawyer
http://www.telegraph.co.uk/technology/google/10833257/Eric-Schmidt-ECJ-struck-wrong-balance-over-right-to-be-forgotten.html,2014,news
http://www.i-comp.org/blog/2014/google-still-refusing-recognize-privacy-rights-ico-intervenes/,2014,privati
http://privacy.apti.ro/2014/11/01/ultima-intalnire-google-advisory-council-dreptul-de-a-fi-uitat/,2014,privati
http://www.bbc.co.uk/programmes/p01ztvcp,2014,news
http://www.wsj.com/articles/SB10001424052702303851804579559280623224964,2014,news
http://www.rte.ie/news/2014/1010/651441-google-removal/,2014,news
http://www.businesscloudnews.com/2014/05/13/eu-court-backing-right-to-be-forgotten-a-wake-up-call-to-businesses/,2014,privati online data analysis
http://motherboard.vice.com/en_ca/read/eu-google-has-to-let-you-be-forgotten,2014,news
http://www.pagina12.com.ar/diario/suplementos/radar/9-9732-2014-05-18.html,2014,news
http://www.wired.co.uk/news/archive/2014-05/15/google-right-to-reply,2014,news
http://ryersonjournalism.ca/,2014,news
http://www.cio.com/article/2859251/internet/why-google-should-leave-europe.html,2014,news
http://www.computerworld.com/article/2859176/why-google-should-leave-europe.html,2014,news
http://www.parlamentnilisty.cz/arena/monitor/Pravo-na-zapomneni-neni-samozrejmost-350432,2014,private lawyer
http://www.bekasipos.com/index.php/cosmo-biz/tekno-a-sains/1549-google-mulai-hapus-nama-di-mesin-pencari.html,2014,
http://article.wn.com/view/2014/12/11/Google_Shutting_Down_Google_News_in_Spain/,2014,News
http://www.itworld.co.kr/news/91044,2014,privati informatici
http://www.tagesanzeiger.ch/digital/internet/Googles-Baustellen-in-Europa/story/17040157,2014,news
http://europeanlawblog.eu/,2014,enti pubblici
http://sociedadtrespuntocero.com/2014/12/de-la-libertad-de-expresion-al-derecho-de-ser-olvidado/,2014,news
http://technewsnow.com/news/europe-eyes-shutdown-of-google-s-spanish-news-service,2014,privati informatici
http://news.zumst.com/articles/18408420?cm=popular,2014,privati
http://www.lavanguardia.com/tecnologia/internet/20140514/54407896513/mario-costeja-google.html,2014,news
